"image_id","reference_name","reference_path","width","height","source_tif","frame_index"
"training_2_frame_037","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_037_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","37"
"training_2_frame_038","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_038_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","38"
"training_2_frame_038","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_038_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","38"
"training_2_frame_038","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_038_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","38"
"training_2_frame_039","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_039_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","39"
"training_2_frame_039","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_039_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","39"
"training_2_frame_039","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_039_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","39"
"training_2_frame_040","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_040_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","40"
"training_2_frame_040","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_040_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","40"
"training_2_frame_040","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_040_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","40"
"training_2_frame_041","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_041_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","41"
"training_2_frame_041","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_041_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","41"
"training_2_frame_041","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_041_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","41"
"training_2_frame_042","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_042_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","42"
"training_2_frame_042","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_042_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","42"
"training_2_frame_042","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_042_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","42"
"training_2_frame_043","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_043_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","43"
"training_2_frame_043","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_043_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","43"
"training_2_frame_043","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_043_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","43"
"training_2_frame_044","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_044_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","44"
"training_2_frame_044","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_044_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","44"
"training_2_frame_044","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_044_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","44"
"training_2_frame_045","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_045_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","45"
"training_2_frame_045","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_045_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","45"
"training_2_frame_045","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_045_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","45"
"training_2_frame_046","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_046_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","46"
"training_2_frame_046","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_046_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","46"
"training_2_frame_046","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_046_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","46"
"training_2_frame_047","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_047_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","47"
"training_2_frame_047","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_047_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","47"
"training_2_frame_047","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_047_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","47"
"training_2_frame_048","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_048_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","48"
"training_2_frame_048","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_048_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","48"
"training_2_frame_048","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_048_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","48"
"training_2_frame_049","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_049_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","49"
"training_2_frame_049","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_049_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","49"
"training_2_frame_049","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_049_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","49"
"training_2_frame_050","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_050_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","50"
"training_2_frame_050","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_050_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","50"
"training_2_frame_050","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_050_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","50"
"training_2_frame_051","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_051_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","51"
"training_2_frame_051","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_051_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","51"
"training_2_frame_051","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_051_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","51"
"training_2_frame_052","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_052_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","52"
"training_2_frame_052","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_052_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","52"
"training_2_frame_052","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_052_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","52"
"training_2_frame_053","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_053_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","53"
"training_2_frame_053","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_053_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","53"
"training_2_frame_053","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_053_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","53"
"training_2_frame_054","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_054_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","54"
"training_2_frame_054","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_054_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","54"
"training_2_frame_054","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_054_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","54"
"training_2_frame_055","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_055_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","55"
"training_2_frame_055","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_055_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","55"
"training_2_frame_055","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_055_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","55"
"training_2_frame_056","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_056_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","56"
"training_2_frame_056","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_056_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","56"
"training_2_frame_056","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_056_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","56"
"training_2_frame_057","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_057_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","57"
"training_2_frame_057","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_057_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","57"
"training_2_frame_057","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_057_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","57"
"training_2_frame_058","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_058_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","58"
"training_2_frame_058","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_058_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","58"
"training_2_frame_058","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_058_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","58"
"training_2_frame_059","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_059_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","59"
"training_2_frame_059","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_059_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","59"
"training_2_frame_059","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_059_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","59"
"training_2_frame_060","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_060_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","60"
"training_2_frame_060","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_060_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","60"
"training_2_frame_060","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_060_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","60"
"training_2_frame_061","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_061_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","61"
"training_2_frame_061","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_061_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","61"
"training_2_frame_061","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_061_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","61"
"training_2_frame_062","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_062_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","62"
"training_2_frame_062","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_062_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","62"
"training_2_frame_062","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_062_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","62"
"training_2_frame_063","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_063_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","63"
"training_2_frame_063","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_063_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","63"
"training_2_frame_063","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_063_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","63"
"training_2_frame_064","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_064_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","64"
"training_2_frame_064","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_064_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","64"
"training_2_frame_064","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_064_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","64"
"training_2_frame_065","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_065_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","65"
"training_2_frame_065","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_065_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","65"
"training_2_frame_065","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_065_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","65"
"training_2_frame_066","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_066_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","66"
"training_2_frame_066","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_066_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","66"
"training_2_frame_066","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_066_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","66"
"training_2_frame_067","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_067_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","67"
"training_2_frame_067","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_067_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","67"
"training_2_frame_067","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_067_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","67"
"training_2_frame_068","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_068_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","68"
"training_2_frame_068","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_068_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","68"
"training_2_frame_068","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_068_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","68"
"training_2_frame_069","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_069_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","69"
"training_2_frame_069","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_069_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","69"
"training_2_frame_069","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_069_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","69"
"training_2_frame_070","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_070_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","70"
"training_2_frame_070","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_070_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","70"
"training_2_frame_070","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_070_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","70"
"training_2_frame_071","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_071_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","71"
"training_2_frame_071","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_071_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","71"
"training_2_frame_071","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_071_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","71"
"training_2_frame_072","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_072_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","72"
"training_2_frame_072","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_072_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","72"
"training_2_frame_072","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_072_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","72"
"training_2_frame_073","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_073_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","73"
"training_2_frame_073","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_073_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","73"
"training_2_frame_073","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_073_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","73"
"training_2_frame_074","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_074_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","74"
"training_2_frame_074","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_074_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","74"
"training_2_frame_074","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_074_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","74"
"training_2_frame_075","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_075_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","75"
"training_2_frame_075","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_075_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","75"
"training_2_frame_075","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_075_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","75"
"training_2_frame_076","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_076_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","76"
"training_2_frame_076","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_076_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","76"
"training_2_frame_076","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_076_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","76"
"training_2_frame_077","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_077_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","77"
"training_2_frame_077","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_077_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","77"
"training_2_frame_077","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_077_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","77"
"training_2_frame_078","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_078_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","78"
"training_2_frame_078","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_078_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","78"
"training_2_frame_078","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_078_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","78"
"training_2_frame_079","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_079_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","79"
"training_2_frame_079","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_079_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","79"
"training_2_frame_079","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_079_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","79"
"training_2_frame_080","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_080_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","80"
"training_2_frame_080","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_080_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","80"
"training_2_frame_080","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_080_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","80"
"training_2_frame_081","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_081_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","81"
"training_2_frame_081","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_081_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","81"
"training_2_frame_081","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_081_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","81"
"training_2_frame_082","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_082_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","82"
"training_2_frame_082","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_082_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","82"
"training_2_frame_082","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_082_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","82"
"training_2_frame_083","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_083_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","83"
"training_2_frame_083","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_083_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","83"
"training_2_frame_083","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_083_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","83"
"training_2_frame_084","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_084_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","84"
"training_2_frame_084","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_084_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","84"
"training_2_frame_084","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_084_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","84"
"training_2_frame_085","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_085_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","85"
"training_2_frame_085","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_085_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","85"
"training_2_frame_085","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_085_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","85"
"training_2_frame_086","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_086_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","86"
"training_2_frame_086","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_086_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","86"
"training_2_frame_086","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_086_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","86"
"training_2_frame_087","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_087_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","87"
"training_2_frame_087","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_087_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","87"
"training_2_frame_087","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_087_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","87"
"training_2_frame_088","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_088_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","88"
"training_2_frame_088","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_088_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","88"
"training_2_frame_088","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_088_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","88"
"training_2_frame_089","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_089_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","89"
"training_2_frame_089","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_089_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","89"
"training_2_frame_089","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_089_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","89"
"training_2_frame_090","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_090_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","90"
"training_2_frame_090","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_090_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","90"
"training_2_frame_090","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_090_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","90"
"training_2_frame_091","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_091_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","91"
"training_2_frame_091","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_091_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","91"
"training_2_frame_091","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_091_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","91"
"training_2_frame_092","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_092_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","92"
"training_2_frame_092","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_092_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","92"
"training_2_frame_092","mCherry projected","result_pic\from_source_tifs\references\mCherry_projected\training_2_frame_092_mCherry_projected.png","256","256","20240821_the other one\training_2_mCherry_center.tif","92"
"training_2_frame_093","Trans","result_pic\from_source_tifs\references\Trans\training_2_frame_093_Trans.png","256","256","20240821_the other one\training_2_Trans_center.tif","93"
"training_2_frame_093","GFP projected","result_pic\from_source_tifs\references\GFP_projected\training_2_frame_093_GFP_projected.png","256","256","20240821_the other one\training_2_GFP_center.tif","93"
